ast,blk,dreb,fg3a,fg3m,fg_pct,fga,fgm,fta,ftm,id,pf,pts,reb,stl,turnover,game_id,home_team_id,home_team_score,visitor_team_id,visitor_team_score,season,player_id,team_id,team_score,min_played,eFG%,TS%,oreb,PER
1,0,0,0,0,0.333,3,1,0,0,508039,0,2,2,0,0,23712,11,117,12,99,2007,1638,12,99,7.0,33.33333333333333,33.33333333333333,2,1.0714285714285714
0,0,2,9,4,0.588,17,10,1,1,552827,2,25,4,0,0,24684,1,121,19,98,2009,1162,19,98,34.13333333333333,70.58823529411765,71.6743119266055,2,0.87890625
2,0,4,5,3,0.588,17,10,5,5,598610,2,28,5,0,4,25873,24,107,21,111,2010,188,21,111,42.56666666666667,67.64705882352942,72.91666666666667,1,0.8222396241190288
4,1,2,3,0,0.375,8,3,0,0,644416,6,6,5,1,5,31266,1,101,30,100,2012,37,30,100,26.0,37.5,37.5,3,0.7307692307692308
5,1,7,0,0,0.6,10,6,11,8,660067,4,20,11,4,2,27248,13,106,11,96,2012,189,13,106,32.0,60.0,67.38544474393531,4,1.765625
2,3,12,0,0,0.667,3,2,0,0,691014,3,4,14,0,2,31712,10,85,30,88,2013,1593,10,85,29.0,66.66666666666666,66.66666666666666,2,1.6896551724137931
1,0,4,0,0,0.2,10,2,10,7,691013,2,11,5,0,3,31712,10,85,30,88,2013,1641,10,85,32.0,20.0,38.19444444444444,1,0.421875
5,0,2,5,1,0.357,14,5,13,8,788765,1,19,4,1,4,33375,16,105,10,102,2016,136,16,105,35.55,39.285714285714285,48.174442190669374,2,0.6047819971870605
3,0,4,0,0,0.5,8,4,2,2,908156,3,10,6,0,2,36656,25,120,29,112,1982,2585,25,120,22.0,50.0,56.3063063063063,2,1.2045454545454546
4,0,1,0,0,0.25,4,1,2,1,927727,2,3,1,0,0,42311,12,111,7,118,1983,2509,12,111,23.0,25.0,30.737704918032787,0,0.34782608695652173
1,0,0,1,0,0.3,10,3,2,1,945708,2,7,0,0,3,42844,21,107,13,97,1984,2425,21,107,22.0,30.0,32.16911764705882,0,-0.11363636363636365
1,0,1,0,0,0.429,7,3,1,0,999192,6,6,1,0,1,43062,13,87,21,118,1986,2696,13,87,22.0,42.857142857142854,40.32258064516129,0,0.20454545454545456
7,0,4,1,0,0.75,12,9,3,2,1054528,6,20,4,2,4,46405,5,121,1,111,1989,2933,5,121,29.0,75.0,75.07507507507508,0,1.2586206896551724
6,0,10,0,0,0.455,11,5,6,5,4649979,4,15,12,1,3,264311,15,89,16,85,2020,4,16,85,35.0,45.45454545454545,54.98533724340176,2,1.457142857142857
0,0,3,0,0,0.143,7,1,2,1,867874,3,3,5,0,1,38634,2,108,24,90,1980,2358,24,90,20.0,14.285714285714285,19.03553299492386,2,0.5
1,0,4,5,2,0.308,13,4,4,4,691051,1,14,7,3,3,32156,20,114,2,88,2013,188,2,88,26.616666666666667,38.46153846153847,47.425474254742554,3,1.0331872260488415
5,0,2,1,0,0.231,13,3,1,1,691053,1,7,2,1,4,32156,20,114,2,88,2013,400,2,88,27.433333333333334,23.076923076923077,26.041666666666668,0,0.2733900364520048
3,0,0,3,0,0.0,6,0,0,0,788809,2,0,0,0,1,33777,9,115,4,114,2016,2127,9,115,15.133333333333333,0.0,0.0,0,-0.16519823788546256
1,0,9,2,0,0.444,9,4,3,1,805088,5,9,11,2,2,33121,11,110,8,104,2016,45,11,110,32.666666666666664,44.44444444444444,43.604651162790695,2,1.1173469387755104
3,0,4,7,6,0.833,12,10,0,0,805098,0,26,4,2,2,35570,4,99,16,112,2016,242,16,112,32.25,108.33333333333333,108.33333333333333,0,1.255813953488372
3,0,0,0,0,0.545,11,6,0,0,821521,3,12,2,0,2,35478,9,107,12,83,2017,422,9,107,24.583333333333332,54.54545454545454,54.54545454545454,2,0.6305084745762712
3,0,3,0,0,0.625,8,5,1,1,908161,2,11,4,0,0,36656,25,120,29,112,1982,602,25,120,30.0,62.5,65.16587677725119,1,0.8166666666666667
6,0,5,2,0,0.389,18,7,8,7,999161,2,21,6,5,2,40083,27,123,25,112,1986,632,25,112,37.0,38.88888888888889,48.79182156133829,1,1.0540540540540542
3,0,1,0,0,0.4,5,2,0,0,999119,0,4,1,2,0,43639,7,113,11,107,1986,3036,11,107,15.0,40.0,40.0,0,0.7
0,0,1,0,0,0.5,4,2,0,0,1035689,3,4,3,0,0,45434,11,98,30,104,1988,2753,11,98,10.0,50.0,50.0,2,1.1
2,0,9,0,0,0.632,19,12,5,2,1054517,1,26,14,2,3,46134,17,127,16,101,1989,2879,16,101,33.0,63.1578947368421,61.32075471698113,5,1.8181818181818183
3,0,2,1,0,0.25,4,1,2,1,1129803,0,3,2,0,0,48768,21,120,25,111,2018,451,25,111,14.0,25.0,30.737704918032787,0,0.6785714285714285
0,2,4,0,0,0.8,5,4,3,1,313949,3,9,5,0,1,18052,23,98,21,109,2001,1163,21,109,16.0,80.0,71.20253164556962,1,1.375
4,1,3,5,3,0.368,19,7,0,0,508032,3,17,3,0,2,23712,11,117,12,99,2007,1617,12,99,32.0,44.73684210526316,44.73684210526316,0,0.59375
1,5,1,0,0,0.5,4,2,2,2,522099,2,6,3,0,1,23052,10,129,16,130,2008,1662,10,129,18.0,50.0,61.47540983606557,2,1.0277777777777777
2,2,1,2,1,0.462,13,6,2,2,522178,2,15,3,1,1,22985,26,96,25,117,2008,1775,26,96,34.43333333333333,50.0,54.034582132564836,2,0.63891577928364
4,3,5,5,1,0.385,13,5,13,12,598585,3,23,5,1,4,26269,6,112,12,117,2010,1617,12,117,34.11666666666667,42.30769230769231,61.43162393162393,0,1.0258915486077185
3,1,5,1,0,0.4,10,4,3,1,613803,1,9,6,1,3,24407,1,105,3,98,2011,1541,1,105,34.416666666666664,40.0,39.75265017667844,1,0.6537530266343826
0,1,0,1,0,0.5,6,3,1,1,644476,1,7,1,0,1,31131,18,94,8,101,2012,1764,8,101,16.8,50.0,54.347826086956516,1,0.41666666666666663
6,0,3,4,1,0.286,7,2,2,1,660011,3,6,3,2,1,28140,2,71,5,69,2012,1622,5,69,29.133333333333333,35.714285714285715,38.07106598984772,0,0.6521739130434783
0,0,2,2,0,0.0,2,0,0,0,723131,1,0,2,0,0,28477,15,102,25,98,2014,1587,25,98,15.383333333333333,0.0,0.0,0,0.2600216684723727
7,1,7,5,3,0.533,15,8,2,2,739427,5,21,8,1,3,32565,13,107,27,111,2014,367,13,107,43.28333333333333,63.33333333333333,66.12090680100755,1,1.097420100115518
0,1,6,0,0,0.615,13,8,6,1,755952,4,17,10,2,1,28904,9,99,27,109,2015,137,9,99,27.916666666666668,61.53846153846154,54.347826086956516,4,1.397014925373134
8,0,7,5,2,0.5,16,8,0,0,837892,1,18,8,2,1,33709,7,115,25,109,2017,421,7,115,28.75,56.25,56.25,1,1.6347826086956523
3,0,1,5,3,0.667,9,6,0,0,837895,0,15,1,0,0,33709,7,115,25,109,2017,157,7,115,18.283333333333335,83.33333333333334,83.33333333333334,0,1.0665451230628988
4,0,3,9,4,0.381,21,8,3,2,837930,4,22,3,0,3,33019,24,97,26,94,2017,53,26,94,36.96666666666667,47.61904761904761,49.283154121863795,0,0.5410279531109107
3,0,0,0,0,0.667,6,4,2,1,908023,0,9,1,4,1,36655,6,119,5,124,1982,2335,5,124,22.0,66.66666666666666,65.40697674418605,1,0.75
1,1,1,1,0,0.333,3,1,2,2,927776,1,4,1,1,3,42156,24,131,21,102,1983,2430,21,102,13.0,33.33333333333333,51.54639175257733,0,0.42307692307692313
0,1,4,0,0,0.615,13,8,5,5,963643,5,21,6,2,1,39221,27,104,30,97,1985,2420,27,104,37.0,61.53846153846154,69.07894736842105,2,0.972972972972973
1,1,5,3,0,0.579,38,22,21,17,999175,3,61,10,4,3,40495,5,114,1,117,1986,2931,5,114,41.0,57.89473684210527,64.56392887383574,5,1.8170731707317074
1,0,7,0,0,0.5,8,4,4,2,1035651,3,10,11,1,1,45470,1,105,7,83,1988,505,7,83,37.0,50.0,51.229508196721305,4,1.0405405405405406
0,0,5,0,0,0.714,7,5,6,5,1637200,4,15,8,1,1,62855,12,105,1,104,2019,273,1,104,29.0,71.42857142857143,77.80082987551866,3,1.2413793103448276
1,0,6,5,2,0.583,12,7,2,1,1638931,4,17,7,0,1,62860,24,113,7,120,2019,35,24,113,25.0,66.66666666666666,65.99378881987577,1,1.3
5,1,0,4,0,0.0,6,0,0,0,7378525,2,0,0,2,2,473427,2,83,28,115,2021,420,2,83,29.0,0.0,0.0,0,0.08620689655172414
0,0,2,3,1,0.25,8,2,1,1,12724750,5,6,4,1,1,858321,11,142,27,110,2022,17896059,27,110,17.0,31.25,35.54502369668246,2,0.7058823529411764
4,1,6,0,0,0.5,6,3,8,6,868066,2,12,8,1,3,37622,27,102,25,86,1980,2414,27,102,35.0,50.0,63.02521008403361,2,1.0285714285714285
3,1,9,0,0,0.5,6,3,6,5,964972,4,11,11,0,6,40637,5,107,27,109,1985,2420,27,109,37.0,50.0,63.657407407407405,2,1.0675675675675675
2,0,1,8,5,0.625,8,5,0,0,508011,2,15,2,0,0,21538,20,105,6,119,2007,1203,6,119,22.0,93.75,93.75,1,0.9545454545454546
1,3,1,3,1,0.667,9,6,0,0,568062,3,13,2,0,1,24141,9,97,26,103,2009,1561,26,103,24.0,72.22222222222221,72.22222222222221,1,0.8125
0,0,1,1,0,0.0,2,0,0,0,583417,0,0,1,0,2,24857,19,101,13,82,2010,1516,13,82,6.0,0.0,0.0,0,-0.16666666666666666
11,1,3,8,4,0.611,18,11,8,6,598565,1,32,3,1,2,25021,13,88,5,106,2010,401,5,106,37.516666666666666,72.22222222222221,74.34944237918216,0,1.2927587738782764
4,0,0,5,2,0.556,9,5,5,5,613725,0,17,1,1,2,26306,2,96,9,85,2011,1036,2,96,29.4,66.66666666666666,75.89285714285715,1,0.7142857142857143
1,0,0,1,0,0.0,1,0,0,0,659978,3,0,0,0,1,27896,22,76,1,108,2012,1782,22,76,7.0,0.0,0.0,0,-0.07142857142857142
0,1,5,2,0,0.545,11,6,0,0,675514,2,12,5,0,2,30992,2,97,29,87,2013,1978,2,97,24.0,54.54545454545454,54.54545454545454,0,0.875
1,1,1,3,1,0.2,5,1,0,0,675479,1,3,3,2,0,30455,17,109,6,104,2013,2048,6,104,12.0,30.0,30.0,2,1.0416666666666665
1,1,4,0,0,0.6,5,3,4,3,690941,4,9,5,1,0,32155,5,86,18,95,2013,1154,5,86,23.0,60.0,66.56804733727812,1,1.065217391304348
0,2,2,0,0,0.571,7,4,8,4,739391,5,12,7,0,1,32566,2,95,6,103,2014,444,6,103,28.1,57.14285714285714,57.03422053231939,5,0.9608540925266903
3,0,5,3,0,0.167,6,1,2,2,755950,3,4,5,1,0,28904,9,99,27,109,2015,328,9,99,28.35,16.666666666666664,29.069767441860467,0,0.6878306878306878
1,0,2,0,0,0.556,9,5,4,4,772368,3,14,5,0,3,35649,6,110,9,112,2015,35,9,112,27.8,55.55555555555556,65.05576208178438,3,0.8453237410071942
2,0,3,4,1,0.462,13,6,0,0,772405,5,13,6,0,1,32785,2,98,16,88,2015,112,2,98,35.78333333333333,50.0,50.0,3,0.7265952491849093
1,0,2,8,3,0.625,16,10,2,2,788805,2,25,2,1,0,33777,9,115,4,114,2016,200,9,115,30.65,71.875,74.0521327014218,0,0.8972267536704732
2,1,1,0,0,0.571,7,4,4,2,945672,2,10,3,2,0,42322,26,129,9,123,1984,2287,9,123,26.0,57.14285714285714,57.077625570776256,2,0.7692307692307693
3,1,6,0,0,0.3,30,9,8,8,1016950,3,26,10,0,3,39971,29,105,17,107,1987,630,29,105,37.0,30.0,38.78281622911694,4,1.0135135135135136
1,0,2,0,0,0.727,11,8,3,3,1054533,3,19,5,0,1,46405,5,121,1,111,1989,2926,1,111,25.0,72.72727272727273,77.1103896103896,3,1.26
2,1,2,2,0,0.5,10,5,2,2,2752599,0,12,2,0,2,110966,25,117,13,122,2019,481,13,122,18.0,50.0,55.147058823529406,0,0.8333333333333333
10,0,8,0,0,0.857,7,6,0,0,4649269,2,12,10,0,3,264319,8,129,4,104,2020,246,8,129,29.0,85.71428571428571,85.71428571428571,2,1.8275862068965516
5,0,5,8,2,0.364,11,4,9,7,9928788,2,17,5,1,3,474150,11,110,25,125,2021,17895966,11,110,33.0,45.45454545454545,56.81818181818181,0,0.8636363636363636
2,1,1,2,1,0.2,5,1,0,0,313297,2,3,1,0,2,14352,13,95,14,90,2001,883,13,95,17.0,30.0,30.0,0,0.23529411764705882
2,2,3,0,0,0.625,8,5,14,10,508018,4,20,5,0,2,21538,20,105,6,119,2007,1376,20,105,35.0,62.5,70.62146892655367,2,0.8857142857142857
2,0,2,3,0,0.556,18,10,2,2,508052,4,22,2,1,2,21732,15,100,3,93,2007,1346,3,93,41.03333333333333,55.55555555555556,58.26271186440678,0,0.536149471974005
3,1,4,5,4,0.7,20,14,2,2,537378,2,34,5,2,4,22256,24,140,21,118,2008,1372,24,140,38.916666666666664,80.0,81.4176245210728,1,1.194860813704497
1,0,5,6,4,0.7,10,7,2,2,537471,2,20,5,0,0,23235,20,127,28,97,2008,1172,20,127,31.033333333333335,90.0,91.91176470588235,0,1.079484425349087
6,0,7,1,0,0.462,13,6,9,8,552745,3,20,8,0,3,24271,30,103,9,106,2009,1667,9,106,31.5,46.15384615384615,58.96226415094339,1,1.3333333333333333
1,0,0,0,0,0.0,1,0,0,0,613784,0,0,0,1,0,24899,9,83,5,99,2011,1627,9,83,5.0,0.0,0.0,0,0.30000000000000004
1,0,4,5,3,0.615,13,8,4,4,644462,3,23,4,1,1,30631,26,113,14,97,2012,1864,26,113,27.9,73.07692307692307,77.91327913279133,0,1.1290322580645162
10,1,1,1,0,0.4,10,4,0,0,659934,3,8,1,2,2,31335,3,119,8,108,2012,1222,8,108,28.0,40.0,40.0,0,0.75
6,1,9,4,1,0.4,25,10,4,4,675458,0,25,16,2,3,31162,18,93,10,106,2013,285,18,93,37.733333333333334,42.0,46.71150971599402,7,1.7756183745583038
0,0,1,0,0,0.25,4,1,0,0,706420,0,2,2,0,0,30133,13,126,10,121,2013,1763,13,126,7.0,25.0,25.0,1,0.7142857142857142
0,0,1,1,0,0.429,7,3,2,1,723088,1,7,3,1,0,28638,10,126,26,101,2014,2061,26,101,12.966666666666667,42.857142857142854,44.41624365482234,2,0.9254498714652957
0,1,3,3,0,0.2,5,1,2,1,739455,3,3,3,1,0,29721,1,96,3,91,2014,36,1,96,16.85,20.0,25.510204081632654,0,0.5341246290801187
0,0,0,3,1,0.143,7,1,0,0,739457,0,3,1,0,0,29721,1,96,3,91,2014,410,1,96,12.4,21.428571428571427,21.428571428571427,1,0.0
1,0,8,0,0,0.526,19,10,2,2,755937,3,22,13,1,3,28904,9,99,27,109,2015,6,27,109,35.8,52.63157894736842,55.33199195171027,5,1.4385474860335197
2,0,2,4,2,0.6,5,3,3,3,788730,5,11,2,0,0,34967,3,86,27,112,2016,44,27,112,12.266666666666667,80.0,87.0253164556962,0,1.4673913043478262
6,1,5,0,0,0.476,21,10,3,1,860858,3,21,9,0,4,36405,25,87,29,95,1980,2995,25,87,40.0,47.61904761904761,47.04301075268817,4,1.0250000000000001
3,0,9,0,0,0.611,18,11,6,5,945779,1,27,14,2,4,42845,20,114,3,120,1984,2942,3,120,41.0,61.111111111111114,65.40697674418604,5,1.548780487804878
5,0,4,0,0,0.417,12,5,3,3,981413,3,13,6,1,4,43019,11,102,26,90,1986,2872,26,90,31.0,41.66666666666667,48.7987987987988,2,0.9193548387096774
1,0,0,0,0,0.0,1,0,0,0,999121,0,0,0,0,0,43639,7,113,11,107,1986,2716,11,107,8.0,0.0,0.0,0,0.0625
3,0,4,0,0,0.4,5,2,2,2,999144,1,6,4,1,1,40330,12,85,2,108,1986,2429,2,108,29.0,40.0,51.02040816326531,0,0.6724137931034483
3,2,7,0,0,0.667,12,8,4,2,1035642,1,18,9,0,3,45470,1,105,7,83,1988,593,1,105,32.0,66.66666666666666,65.40697674418605,2,1.328125
0,0,0,0,0,0.5,2,1,0,0,1035761,2,2,0,0,0,45491,4,87,2,112,1988,2947,4,87,10.0,50.0,50.0,0,0.1
5,0,5,0,0,0.263,19,5,3,2,1134032,3,12,6,1,1,48772,15,107,27,108,2018,125,27,108,41.0,26.31578947368421,29.527559055118108,1,0.5487804878048781
5,0,2,11,5,0.538,13,7,0,0,4649271,1,19,2,4,0,264319,8,129,4,104,2020,335,8,129,29.0,73.07692307692307,73.07692307692307,0,1.0517241379310345
1,0,6,0,0,0.75,4,3,1,1,314058,3,7,7,6,1,13177,7,113,3,105,2001,1288,7,113,29.0,75.0,78.82882882882882,1,1.1551724137931034
1,1,5,0,0,0.333,6,2,4,3,313651,3,7,8,0,2,14102,4,89,28,91,2001,1194,28,91,26.0,33.33333333333333,45.103092783505154,3,1.0192307692307694
2,2,4,0,0,0.333,3,1,4,2,313868,4,4,8,0,1,13684,5,69,30,77,2001,1391,30,77,34.0,33.33333333333333,42.016806722689076,4,0.8235294117647058
0,0,3,0,0,0.0,1,0,4,3,522103,2,3,3,0,2,23194,1,88,4,83,2008,361,1,88,18.0,0.0,54.34782608695653,0,0.4444444444444444
0,0,3,4,1,0.292,24,7,12,8,537423,4,23,10,1,0,22442,15,106,26,115,2008,171,15,106,31.55,31.25,39.275956284153004,7,1.045958795562599
3,0,7,1,1,0.6,5,3,2,1,552776,5,8,12,2,3,24549,17,129,10,125,2009,302,17,129,37.8,70.0,68.02721088435374,5,1.1772486772486774
5,0,3,1,1,0.556,9,5,3,3,613764,2,14,3,0,3,24899,9,83,5,99,2011,1245,5,99,31.516666666666666,61.111111111111114,67.82945736434108,0,0.7456372289793761
0,1,5,0,0,0.5,8,4,2,2,644483,2,10,7,0,2,31131,18,94,8,101,2012,1882,18,94,30.0,50.0,56.3063063063063,2,0.8666666666666667
3,0,5,0,0,0.364,11,4,3,2,675459,3,10,7,0,2,31162,18,93,10,106,2013,1882,18,93,37.0,36.36363636363637,40.58441558441558,2,0.6891891891891893
0,0,0,1,0,0.0,1,0,0,0,805127,0,0,0,0,1,33665,23,90,5,102,2016,82,5,102,1.85,0.0,0.0,0,-1.081081081081081
8,1,4,10,2,0.3,20,6,15,15,837879,2,29,5,2,0,33709,7,115,25,109,2017,278,25,109,35.3,35.0,54.51127819548872,1,1.274787535410765
1,0,1,0,0,1.0,2,2,2,1,927678,2,5,1,0,2,41215,8,126,10,115,1983,2522,10,115,13.0,100.0,86.80555555555556,0,0.5
11,0,4,1,0,0.4,15,6,11,10,945752,5,22,4,1,4,42323,9,108,23,109,1984,2545,23,109,37.0,40.0,55.443548387096776,0,1.0135135135135136
3,0,0,0,0,0.444,9,4,6,6,963628,1,14,0,2,4,43475,17,114,1,96,1985,624,17,114,32.0,44.44444444444444,60.13745704467354,0,0.359375
7,3,5,0,0,0.556,9,5,3,3,963642,4,13,9,3,1,39221,27,104,30,97,1985,627,27,104,34.0,55.55555555555556,62.98449612403101,4,1.5147058823529411
3,0,4,0,0,0.375,8,3,0,0,1016893,2,6,4,0,1,44422,1,109,6,102,1987,2948,6,102,20.0,37.5,37.5,0,0.8250000000000001
0,0,2,1,0,0.333,15,5,10,8,1035664,1,18,5,3,1,45489,17,105,27,96,1988,535,17,105,25.0,33.33333333333333,46.391752577319586,3,0.92
0,1,7,0,0,0.4,10,4,8,5,1035672,1,13,10,0,3,45489,17,105,27,96,1988,553,27,96,27.0,40.0,48.07692307692308,3,1.1851851851851851
1,0,2,3,0,0.2,5,1,1,0,2752986,2,2,2,0,1,110967,8,134,29,132,2019,318,8,134,22.0,20.0,18.382352941176467,0,0.1590909090909091
1,0,1,0,0,0.571,7,4,1,0,9929157,2,8,3,0,2,474146,16,121,13,114,2021,201,13,114,16.0,57.14285714285714,53.76344086021505,2,0.78125
0,0,1,0,0,0.0,2,0,0,0,12292171,1,0,1,0,0,857457,21,116,22,108,2022,38017607,22,108,6.0,0.0,0.0,0,0.16666666666666666
3,0,1,2,0,0.0,4,0,0,0,12603068,1,0,1,0,1,858033,24,117,3,112,2022,17896089,24,117,6.0,0.0,0.0,0,0.41666666666666663
3,0,5,0,0,0.444,9,4,0,0,867876,3,8,9,1,4,38634,2,108,24,90,1980,2361,24,90,28.0,44.44444444444444,44.44444444444444,4,1.125
3,0,4,1,0,0.471,17,8,4,3,522162,1,19,6,1,0,22985,26,96,25,117,2008,6,25,117,31.116666666666667,47.05882352941176,50.63965884861407,2,1.0444563470808783
2,0,0,1,0,0.25,4,1,4,3,537386,2,5,1,0,0,22256,24,140,21,118,2008,138,24,140,16.283333333333335,25.0,43.40277777777778,1,0.4298874104401228
0,3,6,0,0,0.8,5,4,7,4,583421,2,12,7,0,3,24857,19,101,13,82,2010,1559,19,101,32.0,80.0,74.25742574257426,1,0.90625
1,0,2,6,2,0.455,11,5,1,1,660071,0,13,3,1,4,27248,13,106,11,96,2012,111,13,106,27.9,54.54545454545454,56.81818181818182,1,0.5197132616487457
1,0,1,3,2,0.727,11,8,1,0,739376,1,18,2,3,0,31069,15,97,25,82,2014,271,15,97,33.13333333333333,81.81818181818183,78.67132867132868,1,0.7394366197183099
3,1,2,2,2,0.667,6,4,2,1,805175,3,11,3,2,2,33554,22,115,3,107,2016,130,3,107,24.383333333333333,83.33333333333334,79.94186046511628,1,0.9227614490772386
5,0,0,0,0,0.25,4,1,0,0,927743,3,2,0,1,1,39495,25,114,26,94,1983,2341,25,114,14.0,25.0,25.0,0,0.46428571428571425
0,7,8,0,0,0.5,2,1,4,1,963661,4,3,9,1,0,39221,27,104,30,97,1985,2941,30,97,19.0,50.0,39.8936170212766,1,1.789473684210526
2,0,2,0,0,0.667,6,4,0,0,999172,4,8,2,0,0,40495,5,114,1,117,1986,2582,5,114,23.0,66.66666666666666,66.66666666666666,0,0.6521739130434783
9,0,2,2,0,0.308,13,4,10,9,999190,2,17,3,2,7,43062,13,87,21,118,1986,3046,13,87,34.0,30.76923076923077,48.85057471264368,1,0.7205882352941176
0,0,3,0,0,0.667,6,4,3,3,1016903,0,11,4,0,1,44177,10,108,8,131,1987,2947,10,108,16.0,66.66666666666666,75.13661202185791,1,1.25
7,1,8,0,0,0.583,12,7,3,3,1016951,4,17,11,0,3,39971,29,105,17,107,1987,611,17,107,38.0,58.333333333333336,63.813813813813816,3,1.407894736842105
2,1,3,0,0,0.5,4,2,4,2,9929152,1,6,3,0,2,474146,16,121,13,114,2021,493,13,114,23.0,50.0,52.083333333333336,0,0.5652173913043478
1,1,1,1,0,0.5,4,2,1,0,12294739,1,4,2,1,0,857464,5,106,4,88,2022,18678001,4,88,13.0,50.0,45.04504504504504,1,0.8076923076923077
3,3,9,0,0,0.625,8,5,2,1,537435,1,11,14,0,0,22555,3,96,30,107,2008,1747,30,107,41.0,62.5,61.936936936936924,5,1.378048780487805
6,0,5,7,1,0.2,15,3,0,0,583404,0,7,6,0,0,24590,4,91,27,95,2010,21,4,91,37.0,23.333333333333332,23.333333333333332,1,0.5945945945945946
0,2,5,2,0,0.273,11,3,6,4,660041,4,10,8,0,2,32263,17,94,23,92,2012,302,17,94,39.0,27.27272727272727,36.65689149560117,3,0.6153846153846154
2,2,3,2,1,0.143,7,1,0,0,675394,1,3,4,2,3,31435,27,99,24,96,2013,450,24,96,29.0,21.428571428571427,21.428571428571427,1,0.4482758620689655
0,0,2,0,0,0.0,1,0,0,0,739394,1,0,2,0,0,32566,2,95,6,103,2014,1517,6,103,4.25,0.0,0.0,0,1.1764705882352942
1,3,8,0,0,1.0,5,5,4,4,772318,2,14,10,1,1,32794,24,114,13,105,2015,1896,13,105,25.133333333333333,100.0,103.55029585798816,2,1.929708222811671
3,0,6,3,1,0.556,9,5,4,3,772329,3,14,7,1,2,32794,24,114,13,105,2015,450,24,114,30.05,61.111111111111114,65.05576208178438,1,1.1148086522462561
1,1,5,4,1,0.25,4,1,2,2,805144,4,5,6,1,3,33429,20,103,30,106,2016,423,30,106,22.633333333333333,37.5,51.229508196721305,1,0.9057437407952872
4,1,3,2,1,0.25,4,1,4,4,821532,1,7,3,0,1,32917,19,128,3,113,2017,130,3,113,21.75,37.5,60.76388888888889,0,0.8735632183908046
25,0,6,1,0,0.2,5,1,0,0,821545,4,2,7,1,3,32917,19,128,3,113,2017,400,19,128,30.3,20.0,20.0,1,1.7986798679867986
0,0,1,0,0,0.25,4,1,4,2,860939,4,4,4,0,1,36950,25,102,6,96,1980,2313,25,102,20.0,25.0,34.72222222222222,3,0.5
9,0,5,0,0,0.4,10,4,4,2,885620,1,10,5,1,2,37547,7,105,24,101,1981,2876,7,105,34.0,40.0,42.51700680272109,0,0.8676470588235294
3,0,1,0,0,0.375,8,3,4,3,908149,2,9,1,1,4,36922,13,110,1,100,1982,2921,1,100,31.0,37.5,46.10655737704918,0,0.24193548387096775
1,0,0,1,1,0.692,13,9,2,2,981448,2,21,1,0,1,43318,1,110,30,91,1986,2889,1,110,33.0,73.07692307692307,75.64841498559078,1,0.6212121212121212
5,0,1,0,0,0.6,5,3,1,1,1035646,3,7,1,1,1,45470,1,105,7,83,1988,2867,1,105,13.0,60.0,64.33823529411764,0,1.1923076923076923
4,0,3,0,0,0.636,22,14,5,3,1054429,3,31,8,2,2,46367,9,97,14,107,1989,2992,14,107,42.0,63.63636363636363,64.0495867768595,5,1.2142857142857142
1,0,2,0,0,0.455,11,5,1,0,1054513,3,10,4,5,1,46134,17,127,16,101,1989,545,16,101,22.0,45.45454545454545,43.70629370629371,2,0.9318181818181819
0,0,0,1,0,0.0,1,0,0,0,1129719,0,0,0,0,0,48766,11,120,7,104,2018,98,11,120,0.8,0.0,0.0,0,-1.25
1,0,0,3,2,0.667,3,2,0,0,7315610,2,6,1,0,1,473409,14,114,10,121,2021,59,14,114,8.0,100.0,100.0,1,1.0625
6,0,4,4,0,0.467,15,7,6,5,9929155,1,19,4,3,3,474146,16,121,13,114,2021,51,13,114,27.0,46.666666666666664,53.85487528344671,0,1.1481481481481481
0,1,7,7,3,0.455,11,5,2,2,12602251,3,15,8,1,3,858035,18,128,28,126,2022,18,28,126,36.0,59.09090909090909,63.13131313131313,1,0.8888888888888888
0,1,0,0,0,0.333,3,1,0,0,507989,0,2,1,0,0,23832,17,118,21,106,2007,1691,21,106,10.0,33.33333333333333,33.33333333333333,1,0.4
1,0,0,0,0,0.167,6,1,0,0,568017,3,2,1,1,1,25283,10,132,13,102,2009,1684,13,102,8.0,16.666666666666664,16.666666666666664,1,0.1875
1,1,1,0,0,0.4,5,2,0,0,583323,0,4,5,0,1,25157,15,109,24,99,2010,1542,24,99,17.0,40.0,40.0,4,1.0294117647058822
1,3,11,2,0,0.5,16,8,10,8,598609,1,24,11,1,3,25873,24,107,21,111,2010,140,21,111,36.88333333333333,50.0,58.82352941176471,0,1.342069588793493
4,1,4,3,0,0.308,13,4,1,1,629037,3,9,6,4,3,32758,19,101,14,107,2011,20,19,101,43.6,30.76923076923077,33.48214285714286,2,0.5963302752293578
0,0,0,1,0,0.5,2,1,0,0,788746,1,2,0,0,0,34967,3,86,27,112,2016,2149,3,86,4.5,50.0,50.0,0,0.2222222222222222
1,0,0,3,0,0.0,3,0,0,0,821524,0,0,1,0,2,35478,9,107,12,83,2017,446,9,107,16.566666666666666,0.0,0.0,1,-0.030181086519114688
4,0,7,0,0,0.5,12,6,2,2,908163,1,14,8,0,1,36656,25,120,29,112,1982,2995,25,120,33.0,50.0,54.347826086956516,1,1.1212121212121213
0,4,2,0,0,1.0,4,4,0,0,927845,5,8,3,1,2,41902,20,95,1,97,1983,2975,1,97,31.0,100.0,100.0,1,0.6451612903225806
3,0,4,3,1,0.444,9,4,0,0,963655,1,9,4,0,2,39221,27,104,30,97,1985,2335,30,97,19.0,50.0,50.0,0,0.9736842105263157
