ast,blk,dreb,fg3a,fg3m,fg_pct,fga,fgm,fta,ftm,id,pf,pts,reb,stl,turnover,game_id,home_team_id,home_team_score,visitor_team_id,visitor_team_score,season,player_id,team_id,team_score,min_played,eFG%,TS%,oreb,PER
2,1,11,0,0,0.5,6,3,2,1,119779,2,7,15,1,1,1637,26,94,9,88,1994,2970,26,94,35.0,50.0,50.872093023255815,4,1.4857142857142858
2,0,2,0,0,0.0,3,0,2,0,119786,2,0,3,2,0,1637,26,94,9,88,1994,879,9,88,14.0,0.0,0.0,1,0.6428571428571428
3,0,4,6,3,0.286,14,4,0,0,443569,2,11,5,0,0,20550,28,111,1,113,2005,1630,1,113,28.0,39.285714285714285,39.285714285714285,1,0.7321428571428571
3,3,5,0,0,0.538,13,7,9,2,443732,1,16,9,0,0,20999,2,96,16,103,2005,735,16,103,36.0,53.84615384615385,47.16981132075471,4,1.0416666666666665
1,0,7,4,2,0.538,13,7,4,3,443989,2,19,9,1,0,21002,1,93,26,102,2005,1530,26,102,37.266666666666666,61.53846153846154,64.36314363143632,2,1.1135957066189626
8,0,5,2,0,0.357,14,5,3,2,444261,2,12,5,0,2,20487,18,103,10,90,2005,1237,10,90,40.2,35.714285714285715,39.1644908616188,0,0.6716417910447761
7,0,4,6,2,0.333,21,7,5,3,444272,2,19,4,1,2,20487,18,103,10,90,2005,1155,18,103,45.71666666666667,38.095238095238095,40.94827586206897,0,0.5359095880422894
1,0,1,0,0,0.385,13,5,3,2,446946,5,12,2,2,3,19924,18,95,26,89,2005,1375,18,95,30.0,38.46153846153847,41.899441340782126,1,0.31666666666666665
1,1,4,0,0,0.5,2,1,2,2,448137,2,4,4,0,1,20569,18,98,20,94,2005,1590,20,94,12.0,50.0,69.44444444444444,0,1.375
0,1,0,0,0,1.0,1,1,0,0,449335,2,2,1,0,1,18524,25,89,29,102,2005,1206,25,89,20.0,100.0,100.0,1,0.25
7,0,4,2,2,0.556,18,10,8,7,452901,5,29,4,1,6,19145,16,115,5,108,2005,1505,5,108,34.25,61.111111111111114,67.37918215613384,0,1.094890510948905
4,0,4,3,0,0.333,9,3,3,2,452924,3,8,4,0,7,19330,26,94,27,93,2005,1412,27,93,32.05,33.33333333333333,38.75968992248062,0,0.374414976599064
3,0,0,2,1,0.429,7,3,0,0,455210,1,7,0,0,1,20138,28,109,17,92,2006,1354,17,92,30.0,50.0,50.0,0,0.21666666666666667
3,0,1,0,0,0.0,1,0,0,0,464341,0,0,1,0,1,18571,11,93,13,98,2006,830,13,98,9.0,0.0,0.0,0,0.611111111111111
1,0,2,2,1,0.6,5,3,0,0,464307,3,7,5,0,0,19057,7,115,13,83,2006,1121,7,115,21.0,70.0,70.0,3,1.0238095238095237
1,0,1,0,0,0.643,14,9,6,4,468839,5,22,1,0,2,20869,4,92,9,103,2006,1245,9,103,39.0,64.28571428571429,66.10576923076923,0,0.4487179487179487
2,0,6,4,1,0.455,11,5,0,0,468824,3,11,6,1,0,19755,16,104,12,101,2006,1487,16,104,35.0,50.0,50.0,0,0.7714285714285714
0,0,1,0,0,0.0,2,0,0,0,473299,2,0,1,0,1,19107,12,114,15,104,2006,1685,15,104,3.0,0.0,0.0,0,0.0
5,3,10,0,0,0.556,9,5,6,4,488987,3,14,14,1,3,23545,10,104,9,111,2007,1628,9,111,44.0,55.55555555555556,60.13745704467354,4,1.3295454545454546
15,0,0,3,2,0.636,11,7,10,8,492349,4,24,0,1,2,21259,29,110,16,101,2007,1601,29,110,37.88333333333333,72.72727272727273,77.92207792207793,0,1.0426748790145182
2,0,2,2,0,0.5,10,5,1,1,492374,3,11,2,0,1,23560,10,117,22,123,2007,1730,10,117,28.966666666666665,50.0,52.68199233716475,0,0.4833141542002302
0,0,0,0,0,0.0,2,0,0,0,502351,1,0,0,0,0,22809,3,87,17,80,2007,1568,17,80,4.0,0.0,0.0,0,-0.5
3,0,1,3,2,0.571,7,4,2,1,509011,2,11,1,0,1,23716,22,123,1,112,2007,1349,22,123,24.0,71.42857142857143,69.79695431472082,0,0.5625
3,0,1,2,1,0.235,17,4,5,3,542314,1,12,5,1,0,23462,11,106,9,101,2008,1416,9,101,55.03333333333333,26.47058823529412,31.25,4,0.3179890975166566
0,3,4,1,0,0.375,8,3,4,3,551191,0,9,5,1,0,24261,4,103,1,83,2009,482,1,83,30.266666666666666,37.5,46.10655737704918,1,0.7268722466960352
0,1,0,0,0,1.0,1,1,0,0,555567,1,2,1,1,2,24296,8,100,18,106,2009,1748,18,106,5.0,100.0,100.0,1,1.0
0,0,6,0,0,0.35,20,7,6,5,559984,3,19,11,1,3,25908,12,98,1,110,2009,1863,12,98,31.0,35.0,41.96113074204947,5,1.161290322580645
4,1,7,0,0,0.6,10,6,4,2,586539,3,14,7,1,3,24471,15,116,10,111,2010,388,15,116,38.0,60.0,59.523809523809526,0,0.894736842105263
0,2,4,0,0,0.611,18,11,4,4,603008,4,26,7,0,1,24744,25,93,4,69,2010,6,25,93,40.0,61.111111111111114,65.78947368421052,3,1.0250000000000001
4,0,6,1,1,0.5,12,6,2,2,664150,2,15,7,0,0,28822,22,99,23,91,2012,1775,23,91,31.7,54.166666666666664,58.22981366459628,1,1.135646687697161
0,0,0,0,0,0.333,6,2,0,0,670766,0,4,2,1,0,28756,4,95,17,85,2012,302,17,85,22.0,33.33333333333333,33.33333333333333,2,0.3181818181818182
10,0,7,10,3,0.429,14,6,2,2,684307,5,17,8,1,2,30497,22,98,20,103,2013,1533,22,98,41.88333333333333,53.57142857142857,57.12365591397849,1,1.1221647433346598
3,0,6,2,1,0.667,9,6,0,0,691028,0,13,7,1,0,32633,14,92,12,104,2013,211,12,104,29.0,72.22222222222221,72.22222222222221,1,1.2586206896551724
0,1,3,0,0,0.5,4,2,5,4,697686,1,8,8,0,1,28570,17,107,30,114,2013,1889,17,107,22.0,50.0,64.51612903225806,5,1.3181818181818181
2,0,0,0,0,0.2,5,1,0,0,759595,3,2,1,0,1,28920,20,95,10,116,2015,1735,20,95,6.283333333333333,20.0,20.0,1,0.47745358090185674
2,0,9,4,2,0.444,9,4,0,0,809165,1,10,9,0,0,34880,7,88,26,93,2017,346,7,88,29.183333333333334,55.55555555555556,55.55555555555556,0,1.1993146773272414
6,0,4,9,5,0.471,17,8,1,1,10784824,2,22,5,0,1,474385,15,132,19,111,2021,3547287,15,132,26.0,61.76470588235294,63.073394495412835,1,1.3846153846153846
11,0,4,12,4,0.407,27,11,12,11,31395,4,37,4,3,1,6586,8,126,22,111,1990,575,8,126,37.0,48.148148148148145,57.31102850061958,0,1.364864864864865
2,1,10,0,0,0.313,16,5,8,5,63111,5,15,11,1,3,1724,20,93,5,86,1991,2964,20,93,34.0,31.25,38.42213114754098,1,1.0588235294117647
0,2,6,0,0,0.583,12,7,0,0,85234,5,14,9,0,2,2426,25,115,10,99,1992,620,10,99,30.0,58.333333333333336,58.333333333333336,3,1.2
0,0,5,2,0,0.632,19,12,5,3,142923,2,27,8,0,4,4759,14,116,26,83,1995,555,14,116,30.0,63.1578947368421,63.67924528301887,3,1.2666666666666666
1,0,4,0,0,0.5,4,2,4,3,154476,2,7,7,2,0,6542,23,94,5,98,1995,2853,23,94,26.0,50.0,60.76388888888889,3,1.0961538461538463
1,0,8,0,0,0.444,9,4,2,2,443683,2,10,11,0,0,21000,13,89,19,67,2005,831,19,67,25.0,44.44444444444444,50.607287449392715,3,1.58
6,0,1,7,2,0.412,17,7,9,7,444345,5,23,1,2,3,20486,30,117,26,107,2005,1374,30,117,40.333333333333336,47.05882352941176,54.86641221374045,0,0.5454545454545454
4,1,5,0,0,0.75,8,6,4,3,444559,2,15,7,0,0,20799,6,106,28,99,2005,1107,6,106,25.0,75.0,76.84426229508196,2,1.6
2,0,8,0,0,0.25,4,1,0,0,446935,6,2,13,3,2,19924,18,95,26,89,2005,1233,26,89,30.0,25.0,25.0,5,1.4
12,0,1,0,0,0.538,13,7,3,3,448179,2,17,2,4,3,18694,21,106,27,102,2005,363,27,102,38.0,53.84615384615385,59.35754189944134,1,0.9473684210526315
1,0,7,0,0,0.4,5,2,0,0,448141,5,4,7,0,0,20569,18,98,20,94,2005,1314,18,98,26.0,40.0,40.0,0,0.9038461538461539
0,0,5,8,0,0.231,13,3,4,1,449268,0,7,5,1,0,20575,6,106,16,99,2005,877,6,106,24.15,23.076923076923077,23.712737127371277,0,0.41407867494824013
4,0,4,2,0,0.333,9,3,10,6,456440,5,12,5,0,3,20726,10,121,19,116,2006,1091,19,116,25.866666666666667,33.33333333333333,44.776119402985074,1,0.7731958762886598
2,0,2,0,0,0.2,5,1,0,0,457603,3,2,6,1,1,18545,27,92,4,95,2006,1494,27,92,16.0,20.0,20.0,4,1.1875
0,0,1,2,1,0.6,5,3,0,0,462093,1,7,1,1,1,19730,14,106,27,99,2006,738,27,99,18.0,70.0,70.0,0,0.4444444444444444
0,0,0,0,0,0.2,5,1,0,0,475506,2,2,0,0,3,20334,2,102,20,94,2006,1049,20,94,10.0,20.0,20.0,0,-0.5
7,0,0,4,1,0.556,9,5,0,0,475609,1,11,0,3,0,19785,20,106,10,97,2006,1616,10,97,20.0,61.111111111111114,61.111111111111114,0,1.0250000000000001
1,0,1,0,0,0.5,4,2,0,0,492247,3,4,2,1,1,22757,9,118,3,95,2007,1723,3,95,16.0,50.0,50.0,1,0.59375
1,1,1,1,0,0.429,7,3,0,0,508998,1,6,4,0,1,23716,22,123,1,112,2007,1542,1,112,22.0,42.857142857142854,42.857142857142854,3,0.7045454545454546
0,2,4,0,0,0.333,6,2,4,4,520034,2,8,6,0,2,21565,26,115,10,98,2008,1157,26,115,21.0,33.33333333333333,51.54639175257733,2,1.0476190476190474
0,3,2,1,0,0.455,11,5,0,0,520022,2,10,4,2,0,21565,26,115,10,98,2008,1768,10,98,24.0,45.45454545454545,45.45454545454545,2,0.875
2,0,4,4,2,0.429,7,3,2,0,524466,5,8,6,0,3,23427,7,112,24,97,2008,1522,24,97,32.21666666666667,57.14285714285714,50.76142131979695,2,0.6207966890843248
1,0,1,0,0,0.0,1,0,2,2,542220,0,2,1,0,1,22276,13,123,30,108,2008,1810,13,123,7.0,0.0,53.191489361702125,0,0.6428571428571428
2,0,4,1,1,0.444,9,4,3,3,551239,4,12,4,0,1,24233,2,103,24,110,2009,879,24,110,24.466666666666665,50.0,58.139534883720934,0,0.8583106267029973
1,0,7,3,1,0.25,4,1,0,0,560005,0,3,8,1,1,25249,21,98,4,91,2009,411,21,98,23.0,37.5,37.5,1,1.108695652173913
3,0,8,0,0,0.364,11,4,4,2,581054,5,10,10,3,7,26553,2,88,16,80,2010,971,2,88,35.0,36.36363636363637,39.18495297805642,2,0.9
3,1,8,0,0,0.625,16,10,6,4,592038,3,24,9,1,4,26155,5,90,17,77,2010,1410,5,90,36.0,62.5,64.37768240343348,1,1.2638888888888888
2,2,1,2,2,0.75,4,3,2,1,597502,2,9,2,0,2,24669,29,108,18,100,2010,446,18,100,17.5,100.0,92.21311475409836,1,0.9142857142857143
7,0,2,3,1,0.375,16,6,9,8,608535,4,21,2,2,0,25986,4,91,30,97,2010,21,4,91,39.31666666666667,40.625,52.605210420841686,0,0.724883425180161
9,0,8,5,0,0.333,18,6,6,5,613962,4,17,10,1,4,24522,14,92,8,89,2011,1043,14,92,33.43333333333333,33.33333333333333,41.18217054263566,2,1.3310069790628116
1,0,2,0,0,0.647,17,11,9,8,630618,2,30,3,0,2,28534,28,96,20,79,2011,125,28,96,37.0,64.70588235294117,71.56488549618321,1,0.8513513513513514
1,3,5,0,0,0.5,4,2,0,0,630597,2,4,8,1,1,27159,11,109,10,83,2011,1016,11,109,19.0,50.0,50.0,3,1.6052631578947367
3,1,5,0,0,0.455,11,5,0,0,630694,3,10,7,1,0,28270,4,92,17,112,2011,1671,4,92,26.0,45.45454545454545,45.45454545454545,2,1.2115384615384617
0,0,0,0,0,0.0,1,0,2,1,657430,0,1,0,0,0,27602,3,85,16,105,2012,2014,3,85,5.0,0.0,26.595744680851062,0,-0.2
0,0,2,2,1,0.333,6,2,4,2,736407,0,7,2,0,3,32729,6,114,16,88,2014,461,16,88,12.766666666666667,41.66666666666667,45.103092783505154,0,0.31331592689295035
5,0,1,7,3,0.471,17,8,4,4,736420,2,23,1,4,4,32729,6,114,16,88,2014,228,6,114,35.96666666666667,55.88235294117647,61.30063965884861,0,0.6811862835959221
0,1,2,0,0,1.0,1,1,0,0,751921,0,2,2,0,0,27697,27,106,12,92,2015,296,27,106,1.95,100.0,100.0,0,4.615384615384616
5,0,2,5,2,0.588,17,10,4,4,767322,4,26,3,1,1,29304,5,118,3,102,2015,54,3,102,28.733333333333334,64.70588235294117,69.2963752665245,1,1.2354988399071924
3,1,1,8,2,0.364,11,4,3,3,800337,0,13,3,1,0,35547,11,117,6,112,2016,178,11,117,28.716666666666665,45.45454545454545,52.75974025974026,2,0.7486941381311667
3,0,2,7,1,0.1904762,21,4,2,1,13898246,2,10,2,4,3,892503,20,99,6,79,2022,666581,6,79,33.0,21.428571428571427,22.851919561243143,0,0.10606060606060606
2,1,9,6,2,0.375,16,6,2,2,631,5,16,9,1,5,19,28,113,2,101,2018,434,2,101,36.78333333333333,43.75,47.39336492890995,0,0.8971454463072044
1,0,2,3,2,0.667,3,2,0,0,10556,0,6,2,1,1,388,4,124,20,126,2018,62,4,124,10.75,100.0,100.0,0,1.1627906976744187
0,0,5,0,0,0.545,11,6,2,2,20568,3,14,8,0,3,865,7,104,2,112,1990,542,7,104,37.0,54.54545454545454,58.92255892255892,3,0.8108108108108109
3,0,8,0,0,0.417,12,5,8,7,20550,3,17,10,2,0,843,11,116,4,110,1990,586,11,116,35.0,41.66666666666667,54.76804123711341,2,1.3
1,0,4,5,2,0.593,27,16,5,5,96718,3,39,7,1,2,7578,1,119,10,120,1993,530,1,119,41.0,62.96296296296296,66.78082191780823,3,1.2073170731707317
0,0,0,1,0,0.8,5,4,6,5,96743,0,13,0,1,0,7303,26,115,4,104,1993,701,26,115,14.0,80.0,85.07853403141361,0,0.8571428571428571
0,2,5,0,0,0.364,11,4,0,0,119683,5,8,6,0,2,7253,12,94,30,90,1994,848,30,90,23.0,36.36363636363637,36.36363636363637,1,0.8260869565217391
2,0,5,6,3,0.417,12,5,1,0,119834,4,13,5,2,0,2169,3,88,4,89,1994,852,4,89,39.0,54.166666666666664,52.2508038585209,0,0.641025641025641
2,0,1,1,0,0.0,4,0,0,0,142894,3,0,1,1,0,4125,22,111,20,90,1995,918,20,90,12.0,0.0,0.0,0,0.25
4,0,6,0,0,0.692,13,9,5,2,165965,5,20,8,1,2,6296,24,118,10,87,1996,3006,24,118,28.0,69.23076923076923,65.78947368421053,2,1.5
7,0,0,8,1,0.333,24,8,13,11,443528,5,28,1,4,3,19910,30,93,12,99,2005,1374,30,93,43.3,35.41666666666667,47.10632570659489,1,0.5658198614318707
1,1,2,0,0,0.5,4,2,4,2,443537,5,6,4,0,1,18422,18,100,3,90,2005,1348,3,90,34.0,50.0,52.083333333333336,2,0.45588235294117646
2,0,4,0,0,0.0,2,0,0,0,443661,0,0,4,0,1,20481,11,101,23,106,2005,1084,23,106,21.0,0.0,0.0,0,0.5714285714285714
2,1,1,0,0,0.0,3,0,0,0,444384,2,0,1,0,1,18922,22,103,10,92,2005,1652,10,92,14.0,0.0,0.0,0,0.21428571428571427
6,0,1,5,3,0.3,10,3,0,0,444478,1,9,1,0,1,18239,1,113,10,106,2005,1237,10,106,22.0,45.0,45.0,0,0.5909090909090909
1,0,0,0,0,0.0,1,0,0,0,445744,1,0,0,0,1,18943,11,81,15,93,2005,1514,15,93,4.0,0.0,0.0,0,-0.125
1,0,3,0,0,0.3,10,3,6,6,446966,1,12,3,0,0,18512,1,108,22,107,2005,1296,22,107,25.0,30.0,47.46835443037975,0,0.62
0,0,5,0,0,0.8,5,4,4,2,449270,5,10,8,0,0,20575,6,106,16,99,2005,1557,6,106,23.0,80.0,73.96449704142012,3,1.3478260869565217
6,0,0,6,1,0.167,12,2,3,1,450476,2,6,0,2,4,20828,20,80,17,97,2005,111,20,80,35.233333333333334,20.833333333333336,22.52252252252252,0,0.028382213812677387
2,1,1,3,2,0.857,7,6,1,1,455224,0,15,2,1,1,20138,28,109,17,92,2006,1447,28,109,24.066666666666666,100.0,100.80645161290323,1,0.997229916897507
4,1,7,5,3,0.545,11,6,2,2,457609,4,17,8,1,4,19673,26,115,15,111,2006,1299,15,111,39.8,68.18181818181817,71.54882154882154,1,1.0050251256281408
5,0,2,0,0,0.429,7,3,2,1,466602,6,7,4,2,4,20882,12,103,2,96,2006,400,2,96,25.0,42.857142857142854,44.41624365482234,2,0.78
2,0,2,3,1,0.364,11,4,6,5,468836,0,14,4,2,1,20869,4,92,9,103,2006,1416,9,103,38.3,40.909090909090914,51.31964809384164,2,0.5744125326370758
5,2,3,3,0,0.48,25,12,3,2,468884,4,26,7,3,3,20301,18,98,9,104,2006,1245,9,104,51.31666666666667,48.0,49.39209726443769,4,0.8281909710945111
3,0,1,2,1,0.727,11,8,0,0,471042,4,17,1,3,2,20049,7,122,21,102,2006,1267,7,122,33.0,77.27272727272727,77.27272727272727,0,0.6818181818181819
0,0,1,0,0,0.0,1,0,0,0,475585,0,0,1,0,0,20072,16,85,9,82,2006,1628,9,82,6.0,0.0,0.0,0,0.3333333333333333
6,0,2,1,0,0.5,2,1,0,0,475574,0,2,2,1,0,19120,25,127,4,90,2006,1707,25,127,15.0,50.0,50.0,0,1.1333333333333333
12,0,5,7,3,0.333,12,4,2,2,477867,0,13,5,0,0,19802,3,86,16,93,2006,1161,16,93,40.266666666666666,45.83333333333333,50.46583850931676,0,0.9437086092715232
0,0,0,1,0,0.333,3,1,2,2,479990,1,4,1,0,0,21235,5,100,25,89,2006,1229,5,100,8.15,33.33333333333333,51.54639175257733,1,0.6134969325153374
3,1,3,2,0,0.438,16,7,2,2,482309,4,16,4,0,3,22062,23,109,1,104,2006,1541,1,104,32.81666666666667,43.75,47.39336492890995,1,0.6551549009649568
0,0,1,6,4,0.556,9,5,3,2,508999,4,16,1,0,0,23716,22,123,1,112,2007,1630,1,112,16.883333333333333,77.77777777777779,77.51937984496124,0,0.8292201382033564
1,0,2,0,0,0.556,9,5,0,0,533304,1,10,4,0,0,22169,15,88,3,99,2008,1812,15,88,24.0,55.55555555555556,55.55555555555556,2,0.8125
2,0,1,1,0,0.0,2,0,0,0,537757,1,0,1,1,2,23311,30,67,27,98,2008,1419,30,67,14.0,0.0,0.0,0,0.21428571428571427
2,0,5,0,0,0.714,7,5,4,3,542240,3,13,6,3,5,23246,20,89,3,115,2008,1641,20,89,32.0,71.42857142857143,74.20091324200914,1,0.90625
0,0,1,1,0,0.0,1,0,4,2,546741,1,2,1,0,0,21897,6,107,2,76,2008,1484,6,107,7.25,0.0,36.23188405797102,0,0.27586206896551724
2,0,3,1,0,0.25,4,1,1,1,546759,0,3,3,1,0,21898,14,92,15,75,2008,1708,14,92,16.933333333333334,25.0,33.78378378378378,0,0.7677165354330708
0,0,0,2,1,0.375,8,3,2,2,546762,0,9,0,3,0,21898,14,92,15,75,2008,1528,14,92,18.766666666666666,43.75,50.67567567567567,0,0.3730017761989343
0,0,0,0,0,0.0,2,0,0,0,551190,0,0,0,0,0,24262,18,72,17,87,2009,1325,18,72,5.0,0.0,0.0,0,-0.4
2,0,3,0,0,0.0,3,0,2,2,555680,1,2,6,0,1,24565,13,85,11,102,2009,1661,11,102,22.0,0.0,25.773195876288664,3,0.8636363636363636
9,0,0,5,2,0.545,11,6,0,0,564511,2,14,0,1,3,26061,22,109,12,98,2009,1161,22,109,25.0,63.63636363636363,63.63636363636363,0,0.8200000000000001
3,0,5,0,0,0.667,6,4,2,2,575586,4,10,8,1,1,26740,30,87,5,95,2009,1771,5,95,27.0,66.66666666666666,72.67441860465115,3,1.3518518518518519
0,0,1,0,0,0.0,2,0,0,0,586570,0,0,2,0,0,24604,29,102,14,96,2010,204,29,102,4.0,0.0,0.0,1,1.0
5,0,0,2,2,0.8,5,4,0,0,608512,1,10,0,1,1,26837,2,101,9,90,2010,1574,2,101,29.0,100.0,100.0,0,0.5689655172413793
2,1,12,0,0,0.526,19,10,7,5,608520,3,25,17,3,1,25986,4,91,30,97,2010,1643,30,97,35.0,52.63157894736842,56.61231884057971,5,2.0285714285714285
0,0,2,0,0,0.25,8,2,11,10,613898,4,14,3,2,2,26653,16,118,12,83,2011,1863,12,83,31.0,25.0,54.517133956386296,1,0.5161290322580645
3,0,1,5,1,0.167,6,1,0,0,613953,0,3,1,1,0,24522,14,92,8,89,2011,1799,8,89,20.0,25.0,25.0,0,0.325
1,0,1,1,1,0.625,8,5,4,2,619535,3,13,3,0,1,24920,6,91,20,81,2011,90,6,91,22.216666666666665,68.75,66.59836065573771,2,0.7876969242310579
0,2,0,0,0,0.429,7,3,0,0,625058,3,6,0,1,0,27107,6,84,19,89,2011,10,19,89,16.0,42.857142857142854,42.857142857142854,0,0.3125
1,0,0,0,0,0.0,5,0,0,0,625075,0,0,4,1,0,27107,6,84,19,89,2011,1903,6,84,7.0,0.0,0.0,4,1.357142857142857
8,0,3,7,1,0.267,15,4,4,4,630657,3,13,3,2,4,28010,21,149,18,140,2011,1500,18,140,47.78333333333333,30.0,38.78281622911694,0,0.43948378095570284
1,4,2,0,0,0.538,13,7,1,1,637320,3,15,6,1,1,29362,3,87,23,105,2011,1247,23,105,29.0,53.84615384615385,55.80357142857143,4,1.1206896551724137
0,0,0,0,0,0.0,1,0,0,0,637366,1,0,0,0,1,30315,15,109,6,101,2011,374,15,109,6.0,0.0,0.0,0,-0.3333333333333333
2,0,3,3,1,0.273,11,3,0,0,677514,1,7,3,2,1,30999,17,79,21,92,2013,267,21,92,26.0,31.818181818181817,31.818181818181817,0,0.46153846153846156
2,0,2,3,2,0.417,12,5,4,2,677615,2,14,2,1,3,30212,10,102,29,88,2013,204,29,88,35.083333333333336,50.0,50.872093023255815,0,0.342042755344418
0,1,3,0,0,0.4,5,2,0,0,684284,0,4,4,0,0,32124,4,111,17,110,2013,48,4,111,14.0,40.0,40.0,1,1.0
4,3,6,0,0,0.438,16,7,4,3,697644,2,17,12,0,2,28976,6,97,20,107,2013,1433,20,107,28.0,43.75,47.86036036036035,6,1.7857142857142856
0,0,4,4,3,0.714,7,5,0,0,721081,1,13,6,1,1,27670,27,89,29,69,2014,184,27,89,19.95,92.85714285714286,92.85714285714286,2,1.4536340852130327
1,1,2,4,1,0.5,10,5,2,2,767302,3,13,3,0,1,30010,28,105,22,100,2015,402,28,105,27.633333333333333,55.00000000000001,59.74264705882353,1,0.6694813027744271
1,0,1,3,1,0.429,7,3,6,5,767329,1,12,1,1,0,29304,5,118,3,102,2015,2124,3,102,20.816666666666666,50.0,62.24066390041494,0,0.600480384307446
1,0,3,0,0,0.6,5,3,3,1,782778,1,7,3,3,3,35126,10,138,24,109,2016,361,10,138,14.716666666666667,60.0,55.379746835443036,0,0.9173272933182333
2,0,3,3,2,0.4,15,6,3,3,800372,3,17,3,2,1,33825,26,120,22,115,2016,177,22,115,29.05,46.666666666666664,52.083333333333336,0,0.7228915662650601
1,0,8,3,0,0.333,24,8,11,10,20557,5,26,11,2,1,843,11,116,4,110,1990,2950,4,110,38.0,33.33333333333333,45.07628294036061,3,1.1710526315789473
0,0,2,1,0,0.333,9,3,4,4,42121,0,10,2,0,2,9172,7,91,24,88,1991,517,24,88,23.0,33.33333333333333,46.468401486988846,0,0.34782608695652173
4,0,2,0,0,0.0,4,0,0,0,73548,4,0,2,0,3,5259,26,96,11,102,1992,2913,11,102,12.0,0.0,0.0,0,0.41666666666666663
5,0,3,1,0,0.5,8,4,0,0,131319,3,8,3,3,3,6838,11,87,17,93,1994,830,11,87,29.0,50.0,50.0,0,0.7068965517241379
4,1,1,6,3,0.385,13,5,8,5,154483,4,18,1,0,4,6542,23,94,5,98,1995,520,23,94,29.0,50.0,54.47941888619855,0,0.4482758620689655
11,0,2,0,0,0.444,9,4,2,2,443482,2,10,4,0,2,20482,8,98,9,87,2005,1222,8,98,37.0,44.44444444444444,50.607287449392715,2,0.8513513513513514
0,0,4,6,3,0.667,12,8,5,5,443789,2,24,4,0,4,19912,2,99,12,98,2005,1162,12,98,36.55,79.16666666666666,84.50704225352113,0,0.7660738714090288
9,0,0,3,0,0.083,12,1,3,2,443852,5,4,0,2,3,18235,10,94,14,106,2005,1041,10,94,35.666666666666664,8.333333333333332,15.015015015015015,0,0.12616822429906543
5,0,1,0,0,0.444,18,8,5,4,444118,5,20,4,0,2,19913,14,105,9,94,2005,1245,9,94,36.0,44.44444444444444,49.504950495049506,3,0.736111111111111
1,1,3,0,0,1.0,1,1,0,0,452886,6,2,3,1,0,19326,3,88,12,90,2005,1348,3,88,33.0,100.0,100.0,0,0.4393939393939394
2,0,6,3,0,0.214,14,3,1,1,462146,5,7,12,2,2,18964,20,90,2,97,2006,1297,20,90,28.25,21.428571428571427,24.238227146814406,6,1.238938053097345
4,0,1,0,0,0.5,6,3,0,0,464389,0,6,1,0,1,21016,16,105,10,92,2006,1477,10,92,21.0,50.0,50.0,0,0.5238095238095237
4,0,1,3,3,0.833,6,5,3,2,492337,3,15,1,2,5,21259,29,110,16,101,2007,1161,16,101,35.416666666666664,108.33333333333333,102.45901639344261,0,0.5364705882352941
11,0,8,4,3,0.5,18,9,2,1,492360,3,22,8,1,1,23560,10,117,22,123,2007,1533,22,123,41.15,58.333333333333336,58.26271186440678,0,1.275820170109356
2,0,0,0,0,1.0,1,1,0,0,498900,0,2,0,0,2,22653,3,77,2,86,2007,1552,2,86,19.0,100.0,100.0,0,0.15789473684210525
8,1,3,8,2,0.4,20,8,2,2,498955,5,20,4,1,3,22792,4,100,9,103,2007,1372,4,100,51.1,45.0,47.89272030651341,1,0.6066536203522505
8,1,4,3,1,0.25,4,1,2,1,524482,3,4,4,4,3,23427,7,112,24,97,2008,908,7,112,33.78333333333333,37.5,40.98360655737705,0,0.769610261470153
0,0,2,2,0,0.333,3,1,2,2,533272,1,4,2,0,0,21360,16,103,22,97,2008,389,22,97,11.15,33.33333333333333,51.54639175257733,0,0.7174887892376681
8,3,4,0,0,0.55,20,11,2,1,542228,2,23,5,3,2,23246,20,89,3,115,2008,283,3,115,35.0,55.00000000000001,55.07662835249042,1,1.2571428571428571
0,0,1,6,4,0.538,13,7,6,6,542317,3,24,2,1,1,23462,11,106,9,101,2008,1757,9,101,45.43333333333333,69.23076923076923,76.72634271099744,1,0.5282465150403521
1,2,1,0,0,1.0,2,2,0,0,546690,3,4,2,0,1,23468,16,122,20,105,2008,1774,16,122,18.0,100.0,100.0,1,0.6944444444444444
4,1,8,0,0,0.688,16,11,4,4,560017,2,26,9,1,2,25780,17,97,27,112,2009,1089,27,112,32.0,68.75,73.1981981981982,1,1.6875
3,0,3,3,2,0.5,6,3,0,0,560072,2,8,5,0,1,24983,3,93,11,98,2009,1839,11,98,16.0,66.66666666666666,66.66666666666666,2,1.46875
7,0,7,4,3,0.6,20,12,3,3,592013,1,30,9,0,4,24484,18,113,19,98,2010,39,18,113,45.25,67.5,70.35647279549718,2,1.2265193370165746
7,0,6,1,1,0.417,12,5,4,4,613987,2,15,7,0,4,24408,9,96,12,88,2011,1784,9,96,38.63333333333333,45.83333333333333,54.50581395348837,1,0.9188955996548749
6,0,1,0,0,0.6,5,3,0,0,697677,2,6,1,2,0,28570,17,107,30,114,2013,1222,30,114,12.0,60.0,60.0,0,1.5
2,0,2,1,0,0.286,7,2,1,0,713322,1,4,3,1,0,27628,11,102,26,89,2014,1597,11,102,16.216666666666665,28.57142857142857,26.881720430107524,1,0.6783144912641317
